"order_id","tahun","kuartal","bulan","nama_bulan","customer_name","segment","category","sub_category","product_name","country","region","state","city","ship_mode","sales","quantity","discount","profit"
US-2017-133200,2017,2,5,Mei,Dorothy Badders,Corporate,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,United States,Central,Texas,Fort Worth,Standard Class,772.68,5,0.20,-57.95
CA-2016-133550,2016,3,7,Juli,Ken Lonsdale,Consumer,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,United States,Central,Michigan,Detroit,Standard Class,283.14,4,0.10,72.36
CA-2017-167395,2017,4,12,Desember,Kunst Miller,Consumer,Technology,Phones,GE 30524EE4,United States,East,Massachusetts,Lowell,First Class,979.95,5,0.00,284.19
CA-2016-133550,2016,3,7,Juli,Ken Lonsdale,Consumer,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,United States,Central,Michigan,Detroit,Standard Class,635.96,4,0.00,165.35
CA-2016-133550,2016,3,7,Juli,Ken Lonsdale,Consumer,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,United States,Central,Michigan,Detroit,Standard Class,118.99,1,0.00,33.32
CA-2016-133550,2016,3,7,Juli,Ken Lonsdale,Consumer,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,United States,Central,Michigan,Detroit,Standard Class,272.94,3,0.00,30.02
CA-2017-139416,2017,1,3,Maret,Alejandro Grove,Consumer,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",United States,East,Pennsylvania,Philadelphia,Second Class,15.01,2,0.20,1.50
CA-2014-114510,2014,1,3,Maret,Jason Fortune-,Consumer,Office Supplies,Binders,GBC Wire Binding Combs,United States,West,Utah,Logan,Standard Class,33.09,4,0.20,11.17
CA-2014-114510,2014,1,3,Maret,Jason Fortune-,Consumer,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,United States,West,Utah,Logan,Standard Class,80.98,1,0.00,3.24
CA-2014-114510,2014,1,3,Maret,Jason Fortune-,Consumer,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,United States,West,Utah,Logan,Standard Class,82.80,12,0.00,6.62
CA-2014-114510,2014,1,3,Maret,Jason Fortune-,Consumer,Office Supplies,Storage,Staple magnet,United States,West,Utah,Logan,Standard Class,21.36,2,0.00,5.77
CA-2014-114510,2014,1,3,Maret,Jason Fortune-,Consumer,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",United States,West,Utah,Logan,Standard Class,62.05,2,0.20,20.17
CA-2016-169215,2016,3,7,Juli,Richard Eichhorn,Consumer,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,United States,East,New York,Auburn,Second Class,29.61,9,0.00,13.32
CA-2016-127698,2016,4,12,Desember,Mike Vittorini,Consumer,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,United States,South,North Carolina,Raleigh,Same Day,863.93,9,0.20,86.39
CA-2016-159912,2016,3,8,Agustus,George Bell,Corporate,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",United States,East,Pennsylvania,Philadelphia,Standard Class,241.92,4,0.40,-56.45
CA-2016-159912,2016,3,8,Agustus,George Bell,Corporate,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,United States,East,Pennsylvania,Philadelphia,Standard Class,163.88,4,0.50,-81.94
CA-2016-159912,2016,3,8,Agustus,George Bell,Corporate,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,United States,East,Pennsylvania,Philadelphia,Standard Class,3.49,2,0.70,-2.79
CA-2016-159912,2016,3,8,Agustus,George Bell,Corporate,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,United States,East,Pennsylvania,Philadelphia,Standard Class,10.58,7,0.20,-2.38
CA-2016-101987,2016,2,6,Juni,Hunter Lopez,Consumer,Technology,Phones,Panasonic KX TS208W Corded phone,United States,Central,Indiana,Richmond,Standard Class,440.91,9,0.00,123.45
US-2017-154851,2017,1,3,Maret,Becky Pak,Consumer,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",United States,East,Pennsylvania,Lancaster,Standard Class,5.72,5,0.70,-4.76
CA-2014-138681,2014,4,12,Desember,Carol Triggs,Consumer,Furniture,Furnishings,"Computer Room Manger, 14""",United States,West,Arizona,Tucson,First Class,51.97,2,0.20,10.39
CA-2014-138681,2014,4,12,Desember,Carol Triggs,Consumer,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,United States,West,Arizona,Tucson,First Class,71.98,3,0.20,21.59
CA-2014-138681,2014,4,12,Desember,Carol Triggs,Consumer,Office Supplies,Paper,Xerox 1954,United States,West,Arizona,Tucson,First Class,8.45,2,0.20,2.64
US-2015-138121,2015,4,12,Desember,John Lee,Consumer,Office Supplies,Binders,GBC Plastic Binding Combs,United States,Central,Michigan,Detroit,Same Day,29.52,4,0.00,14.46
US-2015-138121,2015,4,12,Desember,John Lee,Consumer,Furniture,Chairs,Hon Valutask Swivel Chairs,United States,Central,Michigan,Detroit,Same Day,302.94,3,0.00,48.47
US-2015-138121,2015,4,12,Desember,John Lee,Consumer,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,United States,Central,Michigan,Detroit,Same Day,142.36,2,0.00,38.44
US-2015-138121,2015,4,12,Desember,John Lee,Consumer,Furniture,Chairs,"Global Value Steno Chair, Gray",United States,Central,Michigan,Detroit,Same Day,546.66,9,0.00,136.67
US-2015-138121,2015,4,12,Desember,John Lee,Consumer,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",United States,Central,Michigan,Detroit,Same Day,212.13,3,0.00,14.85
CA-2017-140298,2017,2,5,Mei,Julie Kriz,Home Office,Office Supplies,Art,Newell 348,United States,Central,Texas,Austin,Standard Class,5.25,2,0.20,0.59
CA-2017-140298,2017,2,5,Mei,Julie Kriz,Home Office,Office Supplies,Storage,Safco Commercial Shelving,United States,Central,Texas,Austin,Standard Class,74.42,2,0.20,-14.88
CA-2017-140298,2017,2,5,Mei,Julie Kriz,Home Office,Office Supplies,Paper,Xerox 1927,United States,Central,Texas,Austin,Standard Class,6.85,2,0.20,2.14
CA-2017-140298,2017,2,5,Mei,Julie Kriz,Home Office,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,United States,Central,Texas,Austin,Standard Class,8.00,1,0.60,-7.00
CA-2016-166240,2016,2,6,Juni,Dave Hallsten,Corporate,Office Supplies,Appliances,Holmes HEPA Air Purifier,United States,Central,Texas,Houston,Standard Class,8.71,2,0.80,-19.60
CA-2016-158435,2016,2,5,Mei,Arthur Gainer,Consumer,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,United States,East,Connecticut,Waterbury,First Class,65.17,7,0.00,18.90
CA-2016-158435,2016,2,5,Mei,Arthur Gainer,Consumer,Office Supplies,Labels,Avery 519,United States,East,Connecticut,Waterbury,First Class,14.62,2,0.00,6.87
CA-2016-158435,2016,2,5,Mei,Arthur Gainer,Consumer,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,United States,East,Connecticut,Waterbury,First Class,173.24,4,0.00,17.32
CA-2017-138149,2017,2,6,Juni,William Brown,Consumer,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,United States,West,California,Los Angeles,First Class,895.92,5,0.20,302.37
CA-2017-138149,2017,2,6,Juni,William Brown,Consumer,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",United States,West,California,Los Angeles,First Class,130.71,3,0.00,39.21
CA-2017-138149,2017,2,6,Juni,William Brown,Consumer,Office Supplies,Art,Newell 328,United States,West,California,Los Angeles,First Class,11.68,2,0.00,3.04
CA-2017-138149,2017,2,6,Juni,William Brown,Consumer,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,United States,West,California,Los Angeles,First Class,62.31,3,0.00,22.43
CA-2014-112403,2014,1,3,Maret,Jas O'Carroll,Consumer,Office Supplies,Binders,Avery Round Ring Poly Binders,United States,East,Pennsylvania,Philadelphia,Same Day,0.85,1,0.70,-0.60
CA-2014-108273,2014,4,12,Desember,Ed Jacobs,Consumer,Office Supplies,Paper,Xerox 224,United States,Central,Texas,Huntsville,Standard Class,36.29,7,0.20,12.70
CA-2014-108273,2014,4,12,Desember,Ed Jacobs,Consumer,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",United States,Central,Texas,Huntsville,Standard Class,56.57,2,0.60,-74.95
CA-2017-121643,2017,2,5,Mei,Adrian Barton,Consumer,Technology,Phones,Samsung Galaxy Note 2,United States,West,Oregon,Portland,First Class,344.70,2,0.20,38.78
US-2015-122910,2015,2,5,Mei,Larry Tron,Consumer,Technology,Phones,VTech DS6151,United States,West,Colorado,Louisville,Standard Class,201.58,2,0.20,20.16
CA-2017-143126,2017,4,12,Desember,Corinna Mitchell,Home Office,Furniture,Tables,"Bevis Oval Conference Table, Walnut",United States,West,Washington,Seattle,Second Class,521.96,2,0.00,88.73
CA-2015-129042,2015,4,12,Desember,Eric Murdock,Consumer,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,United States,East,Maryland,Baltimore,Standard Class,8.22,3,0.00,2.22
CA-2015-109736,2015,4,10,Oktober,Denny Joy,Corporate,Office Supplies,Paper,Xerox 1894,United States,West,California,San Francisco,First Class,45.36,7,0.00,21.77
CA-2015-142601,2015,2,4,April,Deanra Eno,Home Office,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",United States,West,California,Los Angeles,Second Class,947.17,7,0.00,9.47
CA-2015-142601,2015,2,4,April,Deanra Eno,Home Office,Office Supplies,Paper,Xerox 19,United States,West,California,Los Angeles,Second Class,61.96,2,0.00,27.88
CA-2014-106229,2014,2,6,Juni,Nick Radford,Consumer,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",United States,Central,Illinois,Aurora,Second Class,268.94,3,0.50,-209.77
US-2017-135230,2017,3,9,September,Christine Kargatis,Home Office,Office Supplies,Art,Staples in misc. colors,United States,West,Washington,Seattle,Standard Class,7.58,1,0.00,2.96
CA-2016-159653,2016,2,5,Mei,Jeremy Farry,Consumer,Office Supplies,Labels,Avery 493,United States,South,Georgia,Athens,Same Day,14.73,3,0.00,7.22
CA-2016-131968,2016,4,11,November,Laurel Beltran,Home Office,Office Supplies,Binders,Ibico Standard Transparent Covers,United States,South,Florida,Apopka,Standard Class,9.89,2,0.70,-6.92
CA-2016-131968,2016,4,11,November,Laurel Beltran,Home Office,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,United States,South,Florida,Apopka,Standard Class,671.54,3,0.20,50.37
CA-2014-119151,2014,4,11,November,Mike Pelletier,Home Office,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",United States,East,New York,New York City,Second Class,1117.92,4,0.00,55.90
CA-2014-119151,2014,4,11,November,Mike Pelletier,Home Office,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",United States,East,New York,New York City,Second Class,275.95,3,0.20,-37.94
CA-2014-123323,2014,4,11,November,Lena Hernandez,Consumer,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,United States,West,California,San Francisco,Standard Class,123.14,7,0.20,46.18
CA-2016-124681,2016,3,7,Juli,Susan Vittorini,Consumer,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,United States,Central,Texas,Dallas,Second Class,15.58,3,0.20,3.31
US-2015-103996,2015,1,3,Maret,Richard Bierner,Consumer,Office Supplies,Paper,Xerox 1880,United States,West,California,San Diego,Second Class,212.64,6,0.00,99.94
US-2015-103996,2015,1,3,Maret,Richard Bierner,Consumer,Office Supplies,Paper,Tops Wirebound Message Log Books,United States,West,California,San Diego,Second Class,9.87,3,0.00,4.54
US-2015-103996,2015,1,3,Maret,Richard Bierner,Consumer,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,United States,West,California,San Diego,Second Class,53.25,3,0.00,20.77
US-2015-103996,2015,1,3,Maret,Richard Bierner,Consumer,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,United States,West,California,San Diego,Second Class,19.92,3,0.00,9.56
CA-2016-120530,2016,2,4,April,Dorris liebe,Corporate,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",United States,East,New York,New York City,Standard Class,658.75,3,0.10,146.39
CA-2015-155054,2015,2,6,Juni,Penelope Sewall,Home Office,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",United States,East,Maine,Lewiston,Standard Class,8.26,2,0.00,3.88
CA-2015-155054,2015,2,6,Juni,Penelope Sewall,Home Office,Office Supplies,Binders,Recycled Easel Ring Binders,United States,East,Maine,Lewiston,Standard Class,29.84,2,0.00,13.43
CA-2015-155054,2015,2,6,Juni,Penelope Sewall,Home Office,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,United States,East,Maine,Lewiston,Standard Class,67.98,2,0.00,14.96
CA-2015-105725,2015,1,2,Februari,Guy Thornton,Consumer,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",United States,West,California,Long Beach,Standard Class,61.06,2,0.00,28.09
CA-2015-105725,2015,1,2,Februari,Guy Thornton,Consumer,Furniture,Tables,Hon 61000 Series Interactive Training Tables,United States,West,California,Long Beach,Standard Class,35.54,1,0.20,-0.89
CA-2017-164364,2017,4,11,November,Christine Sundaresam,Consumer,Office Supplies,Labels,Avery 483,United States,West,Washington,Seattle,Standard Class,9.96,2,0.00,4.58
CA-2017-164364,2017,4,11,November,Christine Sundaresam,Consumer,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",United States,West,Washington,Seattle,Standard Class,9.21,3,0.00,2.30
CA-2017-164364,2017,4,11,November,Christine Sundaresam,Consumer,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,United States,West,Washington,Seattle,Standard Class,27.93,3,0.00,8.10
CA-2017-168123,2017,1,3,Maret,Julia Dunbar,Consumer,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,United States,Central,Minnesota,Rochester,Same Day,7.90,2,0.00,2.53
CA-2017-168123,2017,1,3,Maret,Julia Dunbar,Consumer,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,United States,Central,Minnesota,Rochester,Same Day,221.16,4,0.00,57.50
CA-2017-168123,2017,1,3,Maret,Julia Dunbar,Consumer,Office Supplies,Binders,GBC ProClick Punch Binding System,United States,Central,Minnesota,Rochester,Same Day,127.96,2,0.00,62.70
CA-2017-168123,2017,1,3,Maret,Julia Dunbar,Consumer,Office Supplies,Binders,Avery Hole Reinforcements,United States,Central,Minnesota,Rochester,Same Day,18.69,3,0.00,9.16
CA-2016-120005,2016,1,3,Maret,Theresa Swint,Corporate,Office Supplies,Supplies,"Elite 5"" Scissors",United States,West,California,San Francisco,Same Day,25.35,3,0.00,7.61
CA-2016-120005,2016,1,3,Maret,Theresa Swint,Corporate,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",United States,West,California,San Francisco,Same Day,35.28,3,0.00,12.00
CA-2016-123526,2016,4,12,Desember,Benjamin Venier,Corporate,Office Supplies,Paper,Xerox 1898,United States,West,Washington,Seattle,First Class,33.40,5,0.00,16.03
CA-2016-127649,2016,4,10,Oktober,Dionis Lloyd,Corporate,Technology,Machines,Okidata C331dn Printer,United States,West,Washington,Spokane,First Class,837.60,3,0.20,62.82
CA-2016-159989,2016,4,12,Desember,Emily Burns,Consumer,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,United States,South,Tennessee,Franklin,Standard Class,40.68,3,0.20,-9.15
CA-2017-103499,2017,4,11,November,Erica Smith,Consumer,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,United States,South,Tennessee,Jackson,Standard Class,209.57,2,0.20,-23.58
US-2015-167220,2015,4,12,Desember,Joni Blumstein,Consumer,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,United States,Central,Texas,Austin,Standard Class,22.37,4,0.20,6.43
CA-2017-126354,2017,1,2,Februari,Shahid Collister,Consumer,Office Supplies,Binders,GBC Instant Report Kit,United States,South,Florida,Pembroke Pines,Standard Class,3.88,2,0.70,-2.59
CA-2017-126354,2017,1,2,Februari,Shahid Collister,Consumer,Office Supplies,Paper,"14-7/8 x 11 Blue Bar Computer Printout Paper",United States,South,Florida,Pembroke Pines,Standard Class,115.30,3,0.20,40.35
CA-2017-169817,2017,3,9,September,Emily Burns,Consumer,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,United States,East,Pennsylvania,Philadelphia,Standard Class,1.91,2,0.70,-1.53
US-2017-144582,2017,2,4,April,Tony Chapman,Home Office,Office Supplies,Binders,GBC Linen Binding Covers,United States,Central,Illinois,Danville,Standard Class,43.37,7,0.80,-69.40
CA-2014-121573,2014,4,11,November,Speros Goranitis,Consumer,Technology,Phones,Panasonic KX-TG9471B,United States,East,New York,New York City,Standard Class,783.96,4,0.00,219.51
CA-2014-121573,2014,4,11,November,Speros Goranitis,Consumer,Office Supplies,Binders,Surelock Post Binders,United States,East,New York,New York City,Standard Class,48.90,2,0.20,18.34
CA-2014-121573,2014,4,11,November,Speros Goranitis,Consumer,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",United States,East,New York,New York City,Standard Class,7.86,2,0.20,2.85
CA-2016-117660,2016,4,12,Desember,Bryan Mills,Consumer,Office Supplies,Labels,Avery 487,United States,East,Ohio,Columbus,Standard Class,5.90,2,0.20,1.99
CA-2016-117660,2016,4,12,Desember,Bryan Mills,Consumer,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,United States,East,Ohio,Columbus,Standard Class,13.71,2,0.20,1.03
CA-2014-112851,2014,3,9,September,Nick Radford,Consumer,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",United States,West,California,Chula Vista,Standard Class,182.94,3,0.00,85.98
CA-2017-123701,2017,4,11,November,Patrick Gardner,Consumer,Office Supplies,Art,BIC Liqua Brite Liner,United States,West,California,San Francisco,First Class,27.76,4,0.00,9.99
CA-2015-118227,2015,2,4,April,Deborah Brumfield,Home Office,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",United States,East,New York,New York City,Standard Class,25.99,1,0.00,7.54
CA-2015-123155,2015,1,3,Maret,Noel Staavos,Corporate,Technology,Accessories,Maxell 4.7GB DVD-R,United States,Central,Texas,San Antonio,First Class,113.52,5,0.20,29.80
CA-2015-123155,2015,1,3,Maret,Noel Staavos,Corporate,Technology,Phones,Panasonic KX T7736-B Digital phone,United States,Central,Texas,San Antonio,First Class,359.88,3,0.20,22.49
CA-2017-158883,2017,2,6,Juni,Cari Schnelling,Consumer,Office Supplies,Paper,Things To Do Today Spiral Book,United States,South,North Carolina,Jacksonville,Same Day,25.34,4,0.20,9.19
